ID,DEPARTAMENTO,REFERENCIA,DESCRIPCION,VIA AFECTADA,FECHA,LONG,LAT,EVENTO,FUENTE,HubName,HubDist,cod_tramo,codigo_via,pr_inicial,dist_ini,pr_finl,dist_fin,territoria,tramo,sector,administra,ruta,length_km,corrlog
"9631",TOLIMA,Entrada a Mariquita,(Aplica en ambos sentidos),Ibagué - Mariquita,2021/01/06,-74.889850342,5.19154196599999,Evento Especial,DITRA,"198",8344.54649176283,"50070","5007","0",0,"26",695,"24",Transversal Las Animas - Bogotá,Fresno - Mariquita,"1",,26.0369401522311,2. Cali-Medellín-Cartagena
"9632",TOLIMA,Sin referencia,"(Aplica en ambos sentidos). Resolución No. 002990 del 28 de noviembre de 2020. ARTÍCULO PRIMERO: Autorizar el cierre total de unos sectores de la Red Vial Nacional, para la realización del evento deportivo denominado “CLASICO RCN CERVEZA ANDINA 2020” solicitado por la FEDERACIÓN COLOMBIANA DE CICLISMO. ETAPA 1.",Ibagué – Mariquita,2020/11/29,-74.979160185,4.52255874999997,Evento Deportivo,Federación Colombiana de Ciclismo.,"479",33173.3412609842,"43050","4305","0",0,"105",193,"24",Alternas a la Troncal del Magdalena,Ibagué - Mariquita,"2",,105.607940039613,
"9633",TOLIMA,Sin referencia,"En la vía Variante Chicoral, km 0 y 17+350, aplica en ambos sentidos. Etapa 3: Día 23 de abril de 2023 desde las 07:00 hasta las 10:30 horas. Rutas alternas: 1. Ibagué – Rovira – San Luis – Guamo – Espinal. 2. Ibagué – Buenos Aires (por la Ruta Nacional 40TLF) - Payandé – San Luis – Guamo. Resolución 01323 del 20 de abril de 2023.",Variante Chicoral,2023/04/23,-74.946735909,4.215479883,Evento Deportivo,CLUB DE CICLISMO LOS PIJAOS.,"274",4655.42023686101,4004B0,4004B,"0",0,"23",800,"24",Transversal Buenaventura - Villavicencio - Puerto Carreño,Variante Chicoral,"2",,51.4644685346992,1. Bogotá-B/ventura-Ipiales
"9634",TOLIMA,Todo el tramo vial,"(Aplica en ambos sentidos)**ETAPA 3**. 
La Resolución 00714 del 16 de marzo de 2021, Autoriza el cierre total de unos sectores de la Red Vial Nacional, para la 
realización del evento deportivo denominado “XIX VUELTA AL TOLIMA Y VI VUELTA AL TOLIMA FEMENINA 2021”. La ETAPA 3 se llevará a cabo el sábado 20 de marzo de 2021 de 07:30 AM a 01:00 PM.",Ibagué - Mariquita,2021/03/20,-74.886711689,5.03790515600002,Evento Deportivo,LIGA DE CICLISMO DEL TOLIMA,"479",27684.354239373,"43050","4305","0",0,"105",193,"24",Alternas a la Troncal del Magdalena,Ibagué - Mariquita,"2",,105.607940039613,
"9635",TOLIMA,Sin referencia,"En la vía Variante Gualanday, km 0 y 6+300, cierre de la calzada derecha. Etapa 3: Día 23 de abril de 2023 desde las 07:00 hasta las 10:30 horas. Rutas alternas: 1. Ibagué – Rovira – San Luis – Guamo – Espinal. 2. Ibagué – Buenos Aires (por la Ruta Nacional 40TLF) - Payandé – San Luis – Guamo. Resolución 01323 del 20 de abril de 2023.",Variante Gualanday,2023/04/23,-75.022197177,4.285421601,Evento Deportivo,CLUB DE CICLISMO LOS PIJAOS.,"592",4238.2225614822,"40040","4004","0",0,"37",842,"24",Transversal Buenaventura - Villavicencio - Puerto Carreño,Ibague (Puente Blanco) - Cruce Ruta 45 (Espinal),"2",,51.4645982951455,1. Bogotá-B/ventura-Ipiales
"9636",TOLIMA,Coello,"En la vía Ibagué - Cajamarca, sector Coello, km 73+200, aplica en ambos sentidos. No hay ruta alterna.",Ibagué - Cajamarca,2022/06/02,-75.294479185,4.405276765,Evento Especial,DITRA,"269",2847.67682044491,"400350","4003","50",365,"80",194,"24",Transversal Buenaventura - Villavicencio - Puerto Carreño,Cajamarca - Puente Cajamarca - Ibagué,"2",,20.5972760905053,1. Bogotá-B/ventura-Ipiales
"9637",TOLIMA,Las Hamacas,(Aplica en ambos sentidos),Calarcá - Ibagué,2020/10/15,-75.456161224,4.433806812,Accidente,DITRA,"610",10698.4487545048,4003A,4003A,"5",0,"36",92,"20",Tramo alterno,Calarcá - Cajamarca,"1","40",31.2940740517854,1. Bogotá-B/ventura-Ipiales
"9638",TOLIMA,El Salero,"(Aplica en un solo sentido) Vía: Girardot - Bogotá, Sector:El Salero, Km 35Se habilitan pasos Alternados por la calzada Bogotá - Girardot para garantizar el tránsito.",Girardot - Bogotá,2021/03/22,-74.597081863,4.25639602000001,Caída de piedra,40 Express,"273",2002.10527827371,"40050","4005","0",211,"62",980,"12",Transversal Buenaventura - Villavicencio - Puerto Carreño,Girardot - Fusagasugá,"2",,111.43698919418,1. Bogotá-B/ventura-Ipiales
"9639",TOLIMA,Puente de los Osos.,"Vía Girardot - Ibagué - Armenia, sector Puente de los Osos, aplica en sentido Girardot- Ibagué - Armenia. Cierre total de la vía desde las 22:00 horas hasta las 06:00 horas, el cierre comienza desde la intersección de Boquerón hasta la segunda calzada Ibagué- Cajamarca. Inicio el día 10 octubre y va hasta el 21 de octubre del 2021. Ruta alterna: Vía Antigua Ibagué -Cajamarca",Girardot - Ibagué - Armenia,2021/10/11,-75.293005078,4.40093721800002,Mantenimiento vial,INVIAS,"269",3129.41185408718,"400350","4003","50",365,"80",194,"24",Transversal Buenaventura - Villavicencio - Puerto Carreño,Cajamarca - Puente Cajamarca - Ibagué,"2",,20.5972760905053,1. Bogotá-B/ventura-Ipiales
"9640",TOLIMA,Sin referencia,(Aplica en ambos sentidos) Evacuación del alto tráfico vehicular en la vía. El manejo de tráfico depende de las autoridades del sector en conjunto con la Concesión.,Bogotá - Girardot,2020/10/19,-74.565003156,4.26388255900002,Alto flujo vehicular,DITRA,"273",5368.54496993456,"40050","4005","0",211,"62",980,"12",Transversal Buenaventura - Villavicencio - Puerto Carreño,Girardot - Fusagasugá,"2",,111.43698919418,1. Bogotá-B/ventura-Ipiales
"9641",TOLIMA,Sin referencia,"En la vía Variante Norte Ibagué, km 0 y 4+300, aplica en ambos sentidos. Día 19 de marzo desde las 09:00 hasta las 12:00 horas. Rutas alternas: 1. Ibagué – Rovirá – Gualanday – Espinal – Flandes – Girardot. 2. Ibagué – Alvarado – Venadillo – Lérida – Cambao - Ambalema – Guataquí – Nariño. 3. Ibagué – Mariquita, Ruta Nacional 4305 hasta la vía Variante Norte de Ibagué, Ruta Nacional 40TLG para luego dirigirse al aeropuerto. Resolución 00960 del 18 de marzo de 2023.",Variante Norte Ibagué,2023/03/19,-75.142755532,4.41899305700002,Evento Deportivo,LA RUTA COLOMBIA,"473",5400.94897570346,40TLC0,40TLC,"0",0,"24",850,"24",Transversal Buenaventura - Villavicencio - Puerto Carreño,Variante de Ibague,"2",,32.0416109557036,1. Bogotá-B/ventura-Ipiales
"9642",TOLIMA,Túnel Sumapaz,"(Aplica en sentido Girardot - Bogotá) Se realizará mantenimiento de los sistemas del túnel en horario de 22:00 hasta las 05:00 del día siguiente, los días 20 y 21 de octubre de 2020. En esos horarios la vía se encontrará en Cierre total.",Girardot - Bogotá,2020/10/21,-74.563639943,4.263918623,Mantenimiento vial,Concesión Vía 40 Express,"273",5519.85403217606,"40050","4005","0",211,"62",980,"12",Transversal Buenaventura - Villavicencio - Puerto Carreño,Girardot - Fusagasugá,"2",,111.43698919418,1. Bogotá-B/ventura-Ipiales
"9643",TOLIMA,Sin referencia,(Aplica en ambos sentidos),Calarcá - Ibagué,2021/01/11,-75.495012841,4.43840044900003,Deslizamiento,DITRA,"610",6932.79356272266,4003A,4003A,"5",0,"36",92,"20",Tramo alterno,Calarcá - Cajamarca,"1","40",31.2940740517854,1. Bogotá-B/ventura-Ipiales
"9644",TOLIMA,Túnel Sumapaz,"(Aplica en sentido Girardot - Bogotá)**Para garantizar la movilidad en ambos sentidos de la vía, se realizarán pasos alternos en la calzada Bogotá - Girardot.",Girardot - Bogotá,2021/01/15,-74.566354206,4.26419672100002,Mantenimiento vial,Concesión 40 Express,"273",5218.45407598345,"40050","4005","0",211,"62",980,"12",Transversal Buenaventura - Villavicencio - Puerto Carreño,Girardot - Fusagasugá,"2",,111.43698919418,1. Bogotá-B/ventura-Ipiales
"9645",TOLIMA,La Curva del Diablo,(Aplica en ambos sentidos),Mariquita - Fresno,2021/01/14,-74.899375821,5.20787540999999,Accidente,DITRA,"198",7773.49305976624,"50070","5007","0",0,"26",695,"24",Transversal Las Animas - Bogotá,Fresno - Mariquita,"1",,26.0369401522311,2. Cali-Medellín-Cartagena
"9646",TOLIMA,Sin referencia,"En la vía Variante Ibagué, km 3+400 y 15+700, aplica en ambos sentidos. Día 19 de marzo desde las 06:00 hasta las 12:00 horas. Rutas alternas: 1. Ibagué – Rovirá – Gualanday – Espinal – Flandes – Girardot. 2. Ibagué – Alvarado – Venadillo – Lérida – Cambao - Ambalema – Guataquí – Nariño. 3. Ibagué – Mariquita, Ruta Nacional 4305 hasta la vía Variante Norte de Ibagué, Ruta Nacional 40TLG para luego dirigirse al aeropuerto. Resolución 00960 del 18 de marzo de 2023.",Variante Ibagué,2023/03/19,-75.156056715,4.38677029399997,Evento Deportivo,LA RUTA COLOMBIA,"472",4460.4968948942,40TLF0,40TLF,"0",0,"17",0,"24",Alternas a la Transversal Buenaventura - Villavicencio - Puerto Carreño,Variante Picaleña,"2",,33.2076197331033,1. Bogotá-B/ventura-Ipiales
"9647",TOLIMA,Padua,"Vía: Manizales - Fresno, por agrupación de personas. Sector: Padua, Km:68+750. Aplica en ambos sentidos. Ruta alterna: No hay.",Manizales - Fresno,2021/05/08,-75.144218889,5.134665633,Agrupación de personas,DITRA,"479",37715.2789084759,"43050","4305","0",0,"105",193,"24",Alternas a la Troncal del Magdalena,Ibagué - Mariquita,"2",,105.607940039613,
"9648",TOLIMA,El Roble,"En la vía Cambao - Manizales, sector El Roble, km 7+420, aplica en ambos sentidos. No hay ruta alterna.",Cambao - Manizales,2023/03/19,-75.175188297,4.87507634299999,Derrumbe,Concesión Alternativas Viales,"479",19167.6970730858,"43050","4305","0",0,"105",193,"24",Alternas a la Troncal del Magdalena,Ibagué - Mariquita,"2",,105.607940039613,
"9649",TOLIMA,Túnel Sumapaz,(Aplica sentido Girardot - Bogotá),Girardot - Bogotá,2020/10/22,-74.567233432,4.26439178099997,Mantenimiento vial,DITRA,"273",5120.89771212449,"40050","4005","0",211,"62",980,"12",Transversal Buenaventura - Villavicencio - Puerto Carreño,Girardot - Fusagasugá,"2",,111.43698919418,1. Bogotá-B/ventura-Ipiales
"9650",TOLIMA,Sin referencia.,"(Aplica en ambos sentidos). Resolución No. 002990 del 28 de noviembre de 2020. ARTÍCULO PRIMERO: Autorizar el cierre total de unos sectores de la Red Vial Nacional, para la realización del evento deportivo denominado “CLASICO RCN CERVEZA ANDINA 2020” solicitado por la FEDERACIÓN COLOMBIANA DE CICLISMO. ETAPA 3.",Variante de Ibagué - Ibagué - Puente Cajamarca - Puente Cajamarca - Calarcá - Armenia.,2020/12/01,-75.382265082,4.420123585,Evento Deportivo,Federación Colombiana de Ciclismo.,"494",89.3580692025781,"400350","4003","50",365,"80",194,"24",Transversal Buenaventura - Villavicencio - Puerto Carreño,Cajamarca - Puente Cajamarca - Ibagué,"2",,1.57466755976049,1. Bogotá-B/ventura-Ipiales
"9651",TOLIMA,La Paloma,(Aplica en ambos sentidos),Calarcá - Ibagué,2020/12/02,-75.496043123,4.43795317899998,Deslizamiento,DITRA,"610",6886.99207094099,4003A,4003A,"5",0,"36",92,"20",Tramo alterno,Calarcá - Cajamarca,"1","40",31.2940740517854,1. Bogotá-B/ventura-Ipiales
"9652",TOLIMA,La Paloma,(Aplica en ambos sentidos),Calarcá - Ibagué,2021/03/23,-75.49555751,4.43873204599998,Limpieza de vía.,DITRA,"610",6864.01191122937,4003A,4003A,"5",0,"36",92,"20",Tramo alterno,Calarcá - Cajamarca,"1","40",31.2940740517854,1. Bogotá-B/ventura-Ipiales
"9653",TOLIMA,Túnel Sumapaz,(Aplica sentido Girardot - Bogotá),Girardot - Bogotá,2020/10/24,-74.566779958,4.26458200500002,Mantenimiento vial,DITRA,"273",5171.37333637007,"40050","4005","0",211,"62",980,"12",Transversal Buenaventura - Villavicencio - Puerto Carreño,Girardot - Fusagasugá,"2",,111.43698919418,1. Bogotá-B/ventura-Ipiales
"9654",TOLIMA,El Salero,(Aplica en sentido Girardot - Bogotá),Girardot - Bogotá,2020/10/24,-74.618000412,4.239023718,Accidente,Vía 40 Express,"273",2829.77495975946,"40050","4005","0",211,"62",980,"12",Transversal Buenaventura - Villavicencio - Puerto Carreño,Girardot - Fusagasugá,"2",,111.43698919418,1. Bogotá-B/ventura-Ipiales
"9655",TOLIMA,La Paloma,(Aplica en ambos sentidos),Calarcá - Ibagué,2021/02/27,-75.495800651,4.43790461700002,Mantenimiento vial,DITRA,"610",6909.6961289558,4003A,4003A,"5",0,"36",92,"20",Tramo alterno,Calarcá - Cajamarca,"1","40",31.2940740517854,1. Bogotá-B/ventura-Ipiales
"9656",TOLIMA,Sin referencia,(Aplica en ambos sentidos),Armero - Cambao,2021/02/27,-74.826747672,4.88847580800001,Caída de árbol,DITRA,"7",33515.6215688027,,"4508","0",0,"87",306,"24",Troncal del Magdalena,Girardot - Cambao,"2","40",88.7411293666951,
"9657",TOLIMA,La Paloma,(Aplica en ambos sentidos),Calarcá - Ibagué,2021/03/24,-75.495815002,4.43779074000003,Estabilización de talúd.,INVIAS,"610",6917.55013274211,4003A,4003A,"5",0,"36",92,"20",Tramo alterno,Calarcá - Cajamarca,"1","40",31.2940740517854,1. Bogotá-B/ventura-Ipiales
"9658",TOLIMA,Túnel de Sumapaz,"(Aplica en sentido Girardot – Bogotá)*
Cierre Total del túnel desde las 10:00 PM del 20 de enero hasta las 05:00 AM del 21 de enero de 2021. Se garantizará la movilidad en ambos sentidos de la vía con pasos alternos por la calzada Bogotá – Girardot.",Girardot - Bogotá,2021/01/21,-74.60574243,4.25536767699998,Mantenimiento vial,Concesión Vía 40 Express,"273",1290.91413276712,"40050","4005","0",211,"62",980,"12",Transversal Buenaventura - Villavicencio - Puerto Carreño,Girardot - Fusagasugá,"2",,111.43698919418,1. Bogotá-B/ventura-Ipiales
"9659",TOLIMA,Variante El Guamo,"En la vía Neiva - Girardot, sector Variante El Guamo, km 5+800, aplica en ambos sentidos. No hay ruta alterna.",Neiva - Girardot,2022/11/04,-74.951252252,4.02345791400001,Evento Especial,DITRA,"105",1396.24532557059,45TLA0,45TLA,"0",0,"5",800,"24",Troncal del Magdalena,Variante El Guamo,"2",,5.80409627074559,7. Bogotá-Puerto Asis
"9660",TOLIMA,Túnel Sumapaz,(Aplica en sentido Girardot - Bogotá),Girardot - Bogotá,2020/10/25,-74.570148604,4.264387951,Accidente,40 Express,"273",4797.27604384203,"40050","4005","0",211,"62",980,"12",Transversal Buenaventura - Villavicencio - Puerto Carreño,Girardot - Fusagasugá,"2",,111.43698919418,1. Bogotá-B/ventura-Ipiales
"9661",TOLIMA,Sin referencia,(Aplica en ambos sentidos),Manizales - Fresno,2021/03/08,-75.161193469,5.13967094200001,Caída de piedra,DITRA,"92",11749.8850790015,"50060","5006","0",0,"82",1000,"05",Transversal Las Animas - Bogotá,Puente La Libertad - Fresno,"1",,82.2876187734807,2. Cali-Medellín-Cartagena
"9662",TOLIMA,Sin referencia,"(Aplica en ambos sentidos)* La Resolución 00537 del 02 de marzo de 2021: Autoriza el cierre total de la vía Variante Gualanday, Ruta Nacional 40TLD, entre el km 0+00 y el km 4+00, los días 23 y 24 de marzo de 2021, a partir de las 18:00 horas hasta las 06:00 horas del día siguiente.",Variante Gualanday,2021/03/23,-75.029269183,4.289137391,Mantenimiento vial,Concesionaria San Rafael S.A.,"592",5116.35332195545,"40040","4004","0",0,"37",842,"24",Transversal Buenaventura - Villavicencio - Puerto Carreño,Ibague (Puente Blanco) - Cruce Ruta 45 (Espinal),"2",,51.4645982951455,1. Bogotá-B/ventura-Ipiales
"9663",TOLIMA,Túnel Sumapaz,"(Aplica en sentido Bogotá - Girardot) Se realizará Cierre Total en el túnel Sumapaz, para adelantar trabajos de topografía. El miércoles 24 de marzo de 2021, desde las 10:00 pm hasta aproximadamente la 01:00 am del martes 25 de marzo de 2021. Para garantizar la movilidad en ambos sentidos de la vía se llevarán a cabo Pasos Alternos en la calzada Bogotá - Girardot, en los sectores El Salero y Boquerón en Melgar, para dar movilidad en cada sentido.",Bogotá - Girardot,2021/03/24,-74.565384273,4.26415663699999,Evento Especial,VÍA 40EXPRESS,"273",5326.13067590445,"40050","4005","0",211,"62",980,"12",Transversal Buenaventura - Villavicencio - Puerto Carreño,Girardot - Fusagasugá,"2",,111.43698919418,1. Bogotá-B/ventura-Ipiales
"9664",TOLIMA,La Paloma,(Aplica en ambos sentidos) Tiempo de apertura en verificación,Calarcá - Cajamarca,2021/03/24,-75.49565407,4.43795653799998,Mantenimiento vial,INVIAS,"610",6917.05050769906,4003A,4003A,"5",0,"36",92,"20",Tramo alterno,Calarcá - Cajamarca,"1","40",31.2940740517854,1. Bogotá-B/ventura-Ipiales
"9665",TOLIMA,Coello,(Aplica en ambos sentidos),Calarcá - Ibagué,2021/03/26,-75.295572006,4.40139977299998,Vehículo con fallas mecánicas,DITRA,"269",2843.61787480243,"400350","4003","50",365,"80",194,"24",Transversal Buenaventura - Villavicencio - Puerto Carreño,Cajamarca - Puente Cajamarca - Ibagué,"2",,20.5972760905053,1. Bogotá-B/ventura-Ipiales
"9666",TOLIMA,Sin Referencia,(Aplica en ambos sentidos),Calarcá - Ibagué,2021/03/28,-75.361876213,4.41744539299998,Vehículo con fallas mecánicas,DITRA,"269",4753.15013551492,"400350","4003","50",365,"80",194,"24",Transversal Buenaventura - Villavicencio - Puerto Carreño,Cajamarca - Puente Cajamarca - Ibagué,"2",,20.5972760905053,1. Bogotá-B/ventura-Ipiales
"9667",TOLIMA,Sin Referencia,(Aplica en un solo sentidos),Girardot - Bogotá,2020/10/30,-75.056533539,4.30719435200001,Accidente,40 Express,"592",8741.78692518368,"40040","4004","0",0,"37",842,"24",Transversal Buenaventura - Villavicencio - Puerto Carreño,Ibague (Puente Blanco) - Cruce Ruta 45 (Espinal),"2",,51.4645982951455,1. Bogotá-B/ventura-Ipiales
"9668",TOLIMA,Sin referencia,(Aplica en ambos sentidos),Fresno - Honda,2020/12/14,-74.897746121,5.20765455999998,Rescate de vehículo,DITRA,"198",7932.71370607271,"50070","5007","0",0,"26",695,"24",Transversal Las Animas - Bogotá,Fresno - Mariquita,"1",,26.0369401522311,2. Cali-Medellín-Cartagena
"9669",TOLIMA,Sin referencia,(Aplica en ambos sentidos),Manizales - Fresno,2021/04/30,-75.162522339,5.13917274099998,Derrumbe,DITRA,"92",11594.5742206374,"50060","5006","0",0,"82",1000,"05",Transversal Las Animas - Bogotá,Puente La Libertad - Fresno,"1",,82.2876187734807,2. Cali-Medellín-Cartagena
"9670",TOLIMA,Todo el tramo vial,"Vía Ibagué - Lérida, Restricción de carga, para vehículos con capacidad igual o superior a 3.4 toneladas. Puente festivo Día de San Pedro y San Pablo. Sábado 03 julio 2021 desde las 06:00 hasta las 14:00 horas, aplica en ambos sentidos. Domingo 04 julio 2021 no aplica restricción de carga. Lunes 05 julio 2021 desde las 10:00 a 23:00 horas, aplica en ambos sentidos. Link de consulta: https://bit.ly/365uUzE",Ibagué - Lérida,2021/07/03,-74.936543501,4.63468762600002,Restricción de carga,Ministerio de Transporte,"479",22182.8850885142,"43050","4305","0",0,"105",193,"24",Alternas a la Troncal del Magdalena,Ibagué - Mariquita,"2",,105.607940039613,
"9671",TOLIMA,Bellavista,(Aplica en ambos sentidos)Debido a fuertes lluvias en el tramo vial.,Calarcá - Cajamarca,2021/04/02,-75.502949679,4.43482775699999,Caída de piedra,INVIAS,"610",6643.54569421061,4003A,4003A,"5",0,"36",92,"20",Tramo alterno,Calarcá - Cajamarca,"1","40",31.2940740517854,1. Bogotá-B/ventura-Ipiales
"9672",TOLIMA,Sin Referencia,(Aplica en ambos sentidos),Calarcá - Cajamarca,2021/04/03,-75.503153526,4.43452824799999,Mantenimiento vial,DITRA,"610",6656.05312778096,4003A,4003A,"5",0,"36",92,"20",Tramo alterno,Calarcá - Cajamarca,"1","40",31.2940740517854,1. Bogotá-B/ventura-Ipiales
"9673",TOLIMA,Sin referencia,(Aplica en ambos sentidos),Manizales - Fresno,2021/04/04,-75.144012592,5.14049662100001,Deslizamiento,DITRA,"479",38300.6016232638,"43050","4305","0",0,"105",193,"24",Alternas a la Troncal del Magdalena,Ibagué - Mariquita,"2",,105.607940039613,
"9674",TOLIMA,Las Hamacas,(Aplica en ambos sentidos),Calarcá - Cajamarca,2021/04/04,-75.456858599,4.43372599399999,Vehículo con fallas mecánicas,INVIAS,"610",10636.1071718076,4003A,4003A,"5",0,"36",92,"20",Tramo alterno,Calarcá - Cajamarca,"1","40",31.2940740517854,1. Bogotá-B/ventura-Ipiales
"9675",TOLIMA,Puente de Cajamarca,"Vía Calarcá - Ibagué por mantenimiento vial en el Km 50, sector Puente de Cajamarca. Aplica en ambos sentidos. No hay ruta alterna.",Calarcá - Ibagué,2021/04/04,-75.425138797,4.441628159,Mantenimiento vial,DITRA,"148",14081.8040729998,"40030","4003","0",0,"49",800,"20",Transversal Buenaventura - Villavicencio - Puerto Carreño,Armenia - La Línea,"1","40",50.3551377478992,1. Bogotá-B/ventura-Ipiales
"9676",TOLIMA,Sin referencia,"(Aplica en ambos sentidos) Vía: Manizales - Fresno, km: 67+300.",Manizales - Fresno,2021/05/10,-75.143770743,5.13979726899998,Derrumbe,DITRA,"479",38218.9032497245,"43050","4305","0",0,"105",193,"24",Alternas a la Troncal del Magdalena,Ibagué - Mariquita,"2",,105.607940039613,
